time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-11 00:00:00+00:00,22,6,0,0
2026-06-12 00:00:00+00:00,31,10,0,0
2026-06-13 00:00:00+00:00,28,9,0,0
2026-06-14 00:00:00+00:00,20,4,0,0
2026-06-15 00:00:00+00:00,26,8,0,0
2026-06-16 00:00:00+00:00,23,6,0,0
2026-06-17 00:00:00+00:00,26,8,0,0
2026-06-18 00:00:00+00:00,21,7,0,0
2026-06-19 00:00:00+00:00,53,13,0,0
2026-06-20 00:00:00+00:00,33,8,0,0
2026-06-21 00:00:00+00:00,47,9,0,0
2026-06-22 00:00:00+00:00,44,10,0,0
2026-06-23 00:00:00+00:00,40,11,0,0
2026-06-24 00:00:00+00:00,38,8,0,0
